Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1704390317.167140,34358,0,1
2,Payment,1704390317.201514,36224,0,1
1,NewOrder,1704390317.237753,50007,0,1
1,NewOrder,1704390317.287777,59463,0,1
4,Delivery,1704390317.347258,157481,0,1
1,NewOrder,1704390317.504754,7727,0,1
2,Payment,1704390317.512507,9652,0,1
1,NewOrder,1704390317.522176,15637,0,1
1,NewOrder,1704390317.537825,47736,0,1
2,Payment,1704390317.585578,3558,0,1
2,Payment,1704390317.589148,3652,0,1
1,NewOrder,1704390317.592812,13061,0,1
1,NewOrder,1704390317.605886,11794,0,1
2,Payment,1704390317.617694,3745,0,1
1,NewOrder,1704390317.621454,4928,0,1
2,Payment,1704390317.626395,8321,0,1
1,NewOrder,1704390317.634730,6047,0,1
4,Delivery,1704390317.640790,17439,0,1
1,NewOrder,1704390317.658257,9029,0,1
2,Payment,1704390317.667300,3553,0,1
2,Payment,1704390317.670865,3336,0,1
2,Payment,1704390317.674212,3651,0,1
2,Payment,1704390317.677877,3618,0,1
5,StockLevel,1704390317.681506,1379,0,1
1,NewOrder,1704390317.682894,38819,0,1
2,Payment,1704390317.721729,36479,0,1
1,NewOrder,1704390317.758223,58730,0,1
1,NewOrder,1704390317.816970,57887,0,1
2,Payment,1704390317.874873,8320,0,1
2,Payment,1704390317.883206,9638,0,1
2,Payment,1704390317.892860,7939,0,1
4,Delivery,1704390317.900838,67290,0,1
1,NewOrder,1704390317.968143,20506,0,1
1,NewOrder,1704390317.988665,43590,0,1
1,NewOrder,1704390318.032272,30567,0,1
3,OrderStatus,1704390318.062855,2496,0,1
5,StockLevel,1704390318.065362,4323,0,1
2,Payment,1704390318.069699,39608,0,1
2,Payment,1704390318.109322,34366,0,1
2,Payment,1704390318.143703,8539,0,1
1,NewOrder,1704390318.152274,34451,0,1
1,NewOrder,1704390318.186740,34388,0,1
1,NewOrder,1704390318.221143,20160,0,1
1,NewOrder,1704390318.241320,44956,0,1
1,NewOrder,1704390318.286292,9149,0,1
4,Delivery,1704390318.295456,56729,0,1
2,Payment,1704390318.352201,19029,0,1
2,Payment,1704390318.371244,8102,0,1
5,StockLevel,1704390318.379359,3408,0,1
1,NewOrder,1704390318.382791,43781,0,1
1,NewOrder,1704390318.426588,48825,0,1
5,StockLevel,1704390318.475429,1173,0,1
2,Payment,1704390318.476609,3661,0,1
1,NewOrder,1704390318.480283,6914,0,1
1,NewOrder,1704390318.487212,8022,0,1
2,Payment,1704390318.495251,3607,0,1
1,NewOrder,1704390318.498872,9420,0,1
2,Payment,1704390318.508305,3703,0,1
2,Payment,1704390318.512021,3978,0,1
3,OrderStatus,1704390318.516010,1475,0,1
1,NewOrder,1704390318.517515,5250,0,1
2,Payment,1704390318.522778,12654,0,1
2,Payment,1704390318.535447,7997,0,1
1,NewOrder,1704390318.543458,21743,0,1
1,NewOrder,1704390318.565215,50308,0,1
2,Payment,1704390318.615540,7998,0,1
2,Payment,1704390318.623553,8932,0,1
1,NewOrder,1704390318.632499,41097,0,1
2,Payment,1704390318.673612,3636,0,1
1,NewOrder,1704390318.677260,31588,0,1
2,Payment,1704390318.708864,3553,0,1
2,Payment,1704390318.712443,3784,0,1
2,Payment,1704390318.716239,3277,0,1
2,Payment,1704390318.719528,3330,0,1
1,NewOrder,1704390318.722869,42504,0,1
2,Payment,1704390318.765389,3311,0,1
1,NewOrder,1704390318.768711,26551,0,1
4,Delivery,1704390318.795278,38170,0,1
1,NewOrder,1704390318.833465,47104,0,1
1,NewOrder,1704390318.880586,61090,0,1
2,Payment,1704390318.941740,36098,0,1
2,Payment,1704390318.977853,39810,0,1
1,NewOrder,1704390319.017681,31476,0,1
2,Payment,1704390319.049173,7547,0,1
1,NewOrder,1704390319.056736,39970,0,1
2,Payment,1704390319.096721,18799,0,1
2,Payment,1704390319.115535,22344,0,1
1,NewOrder,1704390319.137896,38786,0,1
2,Payment,1704390319.176697,40747,0,1
1,NewOrder,1704390319.217460,32291,0,1
1,NewOrder,1704390319.250209,44548,0,1
2,Payment,1704390319.294772,32854,0,1
1,NewOrder,1704390319.327641,17963,0,1
1,NewOrder,1704390319.345633,38758,0,1
1,NewOrder,1704390319.384406,19868,0,1
2,Payment,1704390319.404289,8805,0,1
1,NewOrder,1704390319.413110,22439,0,1
1,NewOrder,1704390319.435564,18181,0,1
1,NewOrder,1704390319.453759,22535,0,1
2,Payment,1704390319.476309,10145,0,1
1,NewOrder,1704390319.486468,43244,0,1
2,Payment,1704390319.529739,11037,0,1
1,NewOrder,1704390319.540793,29757,0,1
2,Payment,1704390319.570588,36805,0,1
1,NewOrder,1704390319.607411,41435,0,1
2,Payment,1704390319.648879,45801,0,1
2,Payment,1704390319.694700,13606,0,1
5,StockLevel,1704390319.708330,2553,0,1
5,StockLevel,1704390319.710897,4034,0,1
1,NewOrder,1704390319.714947,24123,0,1
1,NewOrder,1704390319.739086,4902,0,1
2,Payment,1704390319.744001,3475,0,1
2,Payment,1704390319.747489,3191,0,1
1,NewOrder,1704390319.750690,4146,0,1
1,NewOrder,1704390319.754849,44264,0,1
2,Payment,1704390319.799130,12581,0,1
1,NewOrder,1704390319.811727,35600,0,1
2,Payment,1704390319.847345,3870,0,1
4,Delivery,1704390319.851231,40463,0,1
2,Payment,1704390319.891710,3972,0,1
2,Payment,1704390319.895698,5657,0,1
1,NewOrder,1704390319.901367,4808,0,1
1,NewOrder,1704390319.906189,20733,0,1
2,Payment,1704390319.926937,10537,0,1
1,NewOrder,1704390319.937491,14038,0,1
1,NewOrder,1704390319.951544,52092,0,1
4,Delivery,1704390320.003652,21883,0,1
1,NewOrder,1704390320.025551,32740,0,1
1,NewOrder,1704390320.058307,20166,0,1
1,NewOrder,1704390320.078509,40979,0,1
2,Payment,1704390320.119504,11701,0,1
1,NewOrder,1704390320.131220,36909,0,1
4,Delivery,1704390320.168145,24215,0,1
5,StockLevel,1704390320.192376,3810,0,1
2,Payment,1704390320.196200,36134,0,1
4,Delivery,1704390320.232352,47733,0,1
2,Payment,1704390320.280102,40231,0,1
2,Payment,1704390320.320349,36328,0,1
2,Payment,1704390320.356692,33551,0,1
1,NewOrder,1704390320.390258,32937,0,1
2,Payment,1704390320.423211,34297,0,1
1,NewOrder,1704390320.457523,31688,0,1
2,Payment,1704390320.489227,22273,0,1
1,NewOrder,1704390320.511517,45368,0,1
3,OrderStatus,1704390320.556902,2260,0,1
5,StockLevel,1704390320.559168,2164,0,1
1,NewOrder,1704390320.561339,43798,0,1
2,Payment,1704390320.605153,41628,0,1
2,Payment,1704390320.646797,30987,0,1
1,NewOrder,1704390320.677799,36275,0,1
1,NewOrder,1704390320.714090,20435,0,1
1,NewOrder,1704390320.734540,46635,0,1
1,NewOrder,1704390320.781192,31374,0,1
1,NewOrder,1704390320.812583,35729,0,1
1,NewOrder,1704390320.848327,28435,0,1
2,Payment,1704390320.876778,38918,0,1
2,Payment,1704390320.915713,29146,0,1
1,NewOrder,1704390320.944877,37679,0,1
3,OrderStatus,1704390320.982571,4597,0,1
3,OrderStatus,1704390320.987179,3868,0,1
1,NewOrder,1704390320.991058,35862,0,1
2,Payment,1704390321.026937,12385,0,1
1,NewOrder,1704390321.039337,5961,0,1
1,NewOrder,1704390321.045316,20467,0,1
1,NewOrder,1704390321.065812,60242,0,1
1,NewOrder,1704390321.126083,27630,0,1
2,Payment,1704390321.153730,30395,0,1
1,NewOrder,1704390321.184140,36515,0,1
1,NewOrder,1704390321.220672,32498,0,1
2,Payment,1704390321.253185,9484,0,1
1,NewOrder,1704390321.262685,39517,0,1
1,NewOrder,1704390321.302218,40059,0,1
2,Payment,1704390321.342292,22050,0,1
2,Payment,1704390321.364358,36888,0,1
2,Payment,1704390321.401263,9404,0,1
2,Payment,1704390321.410683,42895,0,1
2,Payment,1704390321.453593,33324,0,1
4,Delivery,1704390321.486932,76666,0,1
1,NewOrder,1704390321.563614,22631,0,1
1,NewOrder,1704390321.586262,36030,0,1
2,Payment,1704390321.622308,10129,0,1
1,NewOrder,1704390321.632449,44687,0,1
2,Payment,1704390321.677151,3440,0,1
1,NewOrder,1704390321.680603,40865,0,1
1,NewOrder,1704390321.721484,36484,0,1
4,Delivery,1704390321.757984,17382,0,1
1,NewOrder,1704390321.775396,7873,0,1
1,NewOrder,1704390321.783297,23267,0,1
1,NewOrder,1704390321.806580,47085,0,1
4,Delivery,1704390321.853691,80337,0,1
2,Payment,1704390321.934041,38664,0,1
1,NewOrder,1704390321.972723,22221,0,1
2,Payment,1704390321.994973,33379,0,1
2,Payment,1704390322.028368,33232,0,1
2,Payment,1704390322.062223,31246,0,1
2,Payment,1704390322.093486,12002,0,1
1,NewOrder,1704390322.105504,34373,0,1
2,Payment,1704390322.139893,32796,0,1
2,Payment,1704390322.172705,10908,0,1
2,Payment,1704390322.183628,11413,0,1
3,OrderStatus,1704390322.195057,4521,0,1
2,Payment,1704390322.199587,39630,0,1
1,NewOrder,1704390322.239233,34439,0,1
1,NewOrder,1704390322.273743,42740,0,1
1,NewOrder,1704390322.316498,6527,0,1
1,NewOrder,1704390322.323041,5335,0,1
1,NewOrder,1704390322.328390,5913,0,1
2,Payment,1704390322.334319,4438,0,1
5,StockLevel,1704390322.339108,4491,0,1
1,NewOrder,1704390322.343610,50454,0,1
1,NewOrder,1704390322.394081,19459,0,1
1,NewOrder,1704390322.413556,39960,0,1
2,Payment,1704390322.453532,3697,0,1
1,NewOrder,1704390322.457242,5390,0,1
2,Payment,1704390322.462646,4087,0,1
2,Payment,1704390322.466746,3924,0,1
1,NewOrder,1704390322.470681,17378,0,1
1,NewOrder,1704390322.488681,39632,0,1
2,Payment,1704390322.528338,39013,0,1
1,NewOrder,1704390322.567366,37480,0,1
1,NewOrder,1704390322.604898,29383,0,1
2,Payment,1704390322.634295,32844,0,1
1,NewOrder,1704390322.667155,37010,0,1
3,OrderStatus,1704390322.704181,3075,0,1
1,NewOrder,1704390322.707265,29707,0,1
2,Payment,1704390322.736987,45607,0,1
1,NewOrder,1704390322.782610,28649,0,1
2,Payment,1704390322.811288,36506,0,1
1,NewOrder,1704390322.847810,43520,0,1
2,Payment,1704390322.891345,3404,0,1
4,Delivery,1704390322.894791,14788,0,1
1,NewOrder,1704390322.909594,7794,0,1
1,NewOrder,1704390322.917405,4610,0,1
1,NewOrder,1704390322.922026,5435,0,1
2,Payment,1704390322.927476,3755,0,1
2,Payment,1704390322.931248,3534,0,1
2,Payment,1704390322.934798,4458,0,1
2,Payment,1704390322.939272,3652,0,1
2,Payment,1704390322.942937,3523,0,1
2,Payment,1704390322.946472,3273,0,1
2,Payment,1704390322.949756,3581,0,1
1,NewOrder,1704390322.953363,22854,0,1
5,StockLevel,1704390322.976233,1609,0,1
2,Payment,1704390322.977851,13340,0,1
2,Payment,1704390322.991208,3311,0,1
1,NewOrder,1704390322.994530,19155,0,1
2,Payment,1704390323.013701,3462,0,1
1,NewOrder,1704390323.017178,29092,0,1
2,Payment,1704390323.046284,3005,0,1
2,Payment,1704390323.049303,3053,0,1
5,StockLevel,1704390323.052369,738,0,1
1,NewOrder,1704390323.053116,8301,0,1
1,NewOrder,1704390323.061433,17939,0,1
1,NewOrder,1704390323.079387,22190,0,1
1,NewOrder,1704390323.101591,36870,0,1
1,NewOrder,1704390323.138475,11453,0,1
2,Payment,1704390323.149955,3476,0,1
1,NewOrder,1704390323.153443,5840,0,1
1,NewOrder,1704390323.159310,13511,0,1
2,Payment,1704390323.172848,3334,0,1
1,NewOrder,1704390323.176192,27385,0,1
1,NewOrder,1704390323.203593,36884,0,1
1,NewOrder,1704390323.240491,29457,0,1
1,NewOrder,1704390323.269965,38478,0,1
1,NewOrder,1704390323.308460,26037,0,1
2,Payment,1704390323.334515,3404,0,1
1,NewOrder,1704390323.337932,8329,0,1
2,Payment,1704390323.346278,6840,0,1
1,NewOrder,1704390323.353384,5361,0,1
1,NewOrder,1704390323.359260,4944,0,1
2,Payment,1704390323.364218,4059,0,1
1,NewOrder,1704390323.368290,5842,0,1
2,Payment,1704390323.374147,2996,0,1
2,Payment,1704390323.377155,3120,0,1
1,NewOrder,1704390323.380286,5957,0,1
1,NewOrder,1704390323.386256,4817,0,1
1,NewOrder,1704390323.391085,6160,0,1
1,NewOrder,1704390323.397269,5077,0,1
4,Delivery,1704390323.402359,42607,0,1
1,NewOrder,1704390323.444983,33220,0,1
1,NewOrder,1704390323.478222,11195,0,1
1,NewOrder,1704390323.489684,44525,0,1
2,Payment,1704390323.534225,33228,0,1
3,OrderStatus,1704390323.567471,3805,0,1
1,NewOrder,1704390323.571287,29407,0,1
1,NewOrder,1704390323.600709,32924,0,1
2,Payment,1704390323.633680,4812,0,1
5,StockLevel,1704390323.638510,4137,0,1
2,Payment,1704390323.642658,39156,0,1
2,Payment,1704390323.681830,30526,0,1
1,NewOrder,1704390323.712385,32722,0,1
2,Payment,1704390323.745122,33974,0,1
4,Delivery,1704390323.779112,61303,0,1
2,Payment,1704390323.840428,7060,0,1
1,NewOrder,1704390323.847501,42762,0,1
2,Payment,1704390323.890280,30973,0,1
2,Payment,1704390323.921282,13631,0,1
2,Payment,1704390323.935238,12556,0,1
2,Payment,1704390323.947808,7956,0,1
1,NewOrder,1704390323.955778,32330,0,1
2,Payment,1704390323.988124,12290,0,1
1,NewOrder,1704390324.000430,6867,0,1
2,Payment,1704390324.007311,4019,0,1
2,Payment,1704390324.011345,3474,0,1
2,Payment,1704390324.014830,7237,0,1
1,NewOrder,1704390324.022082,21447,0,1
2,Payment,1704390324.043543,13151,0,1
1,NewOrder,1704390324.056708,43690,0,1
5,StockLevel,1704390324.100420,3223,0,1
2,Payment,1704390324.103663,27515,0,1
1,NewOrder,1704390324.131196,39136,0,1
2,Payment,1704390324.170350,4087,0,1
1,NewOrder,1704390324.174450,24435,0,1
1,NewOrder,1704390324.198903,38100,0,1
2,Payment,1704390324.237019,4311,0,1
1,NewOrder,1704390324.241347,41480,0,1
1,NewOrder,1704390324.282843,10901,0,1
2,Payment,1704390324.293761,3387,0,1
1,NewOrder,1704390324.297161,5027,0,1
5,StockLevel,1704390324.302202,1285,0,1
1,NewOrder,1704390324.303495,13678,0,1
2,Payment,1704390324.317189,11029,0,1
1,NewOrder,1704390324.328234,37484,0,1
1,NewOrder,1704390324.365734,28893,0,1
1,NewOrder,1704390324.394643,10939,0,1
2,Payment,1704390324.405597,3797,0,1
2,Payment,1704390324.409424,5685,0,1
1,NewOrder,1704390324.415121,13702,0,1
3,OrderStatus,1704390324.428839,1882,0,1
1,NewOrder,1704390324.430727,33053,0,1
2,Payment,1704390324.463797,5010,0,1
1,NewOrder,1704390324.468824,15769,0,1
2,Payment,1704390324.484609,4630,0,1
2,Payment,1704390324.489250,3641,0,1
1,NewOrder,1704390324.492906,16352,0,1
2,Payment,1704390324.509273,3899,0,1
2,Payment,1704390324.513186,4635,0,1
1,NewOrder,1704390324.517834,6351,0,1
2,Payment,1704390324.524198,3364,0,1
1,NewOrder,1704390324.527575,7588,0,1
5,StockLevel,1704390324.535177,1572,0,1
1,NewOrder,1704390324.536759,38555,0,1
1,NewOrder,1704390324.575329,42786,0,1
1,NewOrder,1704390324.618131,57643,0,1
2,Payment,1704390324.675790,9688,0,1
4,Delivery,1704390324.685489,51929,0,1
1,NewOrder,1704390324.737434,35920,0,1
2,Payment,1704390324.773370,36404,0,1
2,Payment,1704390324.809790,30275,0,1
2,Payment,1704390324.840081,22144,0,1
4,Delivery,1704390324.862241,54695,0,1
2,Payment,1704390324.916950,33774,0,1
3,OrderStatus,1704390324.950744,3165,0,1
3,OrderStatus,1704390324.953918,2839,0,1
1,NewOrder,1704390324.956766,32741,0,1
2,Payment,1704390324.989523,8403,0,1
1,NewOrder,1704390324.997939,30653,0,1
1,NewOrder,1704390325.028608,28000,0,1
2,Payment,1704390325.056625,5448,0,1
2,Payment,1704390325.062085,5088,0,1
2,Payment,1704390325.067184,12496,0,1
2,Payment,1704390325.079692,10640,0,1
1,NewOrder,1704390325.090344,37500,0,1
1,NewOrder,1704390325.127861,18389,0,1
1,NewOrder,1704390325.146260,24632,0,1
1,NewOrder,1704390325.170907,14938,0,1
5,StockLevel,1704390325.185855,3753,0,1
2,Payment,1704390325.189618,26673,0,1
1,NewOrder,1704390325.216305,30388,0,1
3,OrderStatus,1704390325.246709,3130,0,1
2,Payment,1704390325.249850,8298,0,1
1,NewOrder,1704390325.258162,47057,0,1
3,OrderStatus,1704390325.305235,2626,0,1
2,Payment,1704390325.307875,29865,0,1
2,Payment,1704390325.337756,33971,0,1
2,Payment,1704390325.371745,23623,0,1
3,OrderStatus,1704390325.395384,2432,0,1
4,Delivery,1704390325.397823,37112,0,1
1,NewOrder,1704390325.434950,13502,0,1
1,NewOrder,1704390325.448467,11426,0,1
1,NewOrder,1704390325.459909,33787,0,1
1,NewOrder,1704390325.493712,34509,0,1
1,NewOrder,1704390325.528238,183797,0,1
2,Payment,1704390325.712051,8537,0,1
2,Payment,1704390325.720600,5581,0,1
1,NewOrder,1704390325.726205,17322,0,1
2,Payment,1704390325.743542,40064,0,1
5,StockLevel,1704390325.783622,7320,0,1
3,OrderStatus,1704390325.790952,3347,0,1
1,NewOrder,1704390325.794311,42864,0,1
2,Payment,1704390325.837191,34414,0,1
5,StockLevel,1704390325.871620,12237,0,1
1,NewOrder,1704390325.883871,21760,0,1
2,Payment,1704390325.905647,43588,0,1
2,Payment,1704390325.949249,31188,0,1
2,Payment,1704390325.980453,21771,0,1
3,OrderStatus,1704390326.002238,3132,0,1
2,Payment,1704390326.005390,32334,0,1
1,NewOrder,1704390326.037740,30708,0,1
2,Payment,1704390326.068463,23993,0,1
2,Payment,1704390326.092476,7413,0,1
2,Payment,1704390326.099902,7185,0,1
5,StockLevel,1704390326.107101,2234,0,1
2,Payment,1704390326.109345,41136,0,1
1,NewOrder,1704390326.150687,43385,0,1
2,Payment,1704390326.194106,29631,0,1
2,Payment,1704390326.223786,14794,0,1
1,NewOrder,1704390326.238596,41012,0,1
3,OrderStatus,1704390326.279623,3451,0,1
2,Payment,1704390326.283082,33283,0,1
1,NewOrder,1704390326.316382,40296,0,1
1,NewOrder,1704390326.356694,37896,0,1
2,Payment,1704390326.394605,28907,0,1
1,NewOrder,1704390326.423528,42132,0,1
4,Delivery,1704390326.465676,79569,0,1
5,StockLevel,1704390326.545261,3845,0,1
1,NewOrder,1704390326.549117,36444,0,1
1,NewOrder,1704390326.585597,37693,0,1
2,Payment,1704390326.623308,28800,0,1
1,NewOrder,1704390326.652125,28964,0,1
1,NewOrder,1704390326.681104,22649,0,1
1,NewOrder,1704390326.703768,16042,0,1
2,Payment,1704390326.719824,32126,0,1
4,Delivery,1704390326.751966,56258,0,1
1,NewOrder,1704390326.808239,33212,0,1
2,Payment,1704390326.841467,7620,0,1
2,Payment,1704390326.849101,14437,0,1
1,NewOrder,1704390326.863552,46295,0,1
1,NewOrder,1704390326.909863,33680,0,1
3,OrderStatus,1704390326.943557,2996,0,1
1,NewOrder,1704390326.946566,16938,0,1
1,NewOrder,1704390326.963521,5436,0,1
1,NewOrder,1704390326.968988,40522,0,1
1,NewOrder,1704390327.009527,43922,0,1
1,NewOrder,1704390327.053465,34666,0,1
2,Payment,1704390327.088160,32988,0,1
1,NewOrder,1704390327.121164,14936,0,1
2,Payment,1704390327.136118,40847,0,1
2,Payment,1704390327.177529,3330,0,1
1,NewOrder,1704390327.181166,39270,0,1
1,NewOrder,1704390327.220453,33620,0,1
1,NewOrder,1704390327.254394,32115,0,1
2,Payment,1704390327.286771,34504,0,1
1,NewOrder,1704390327.321291,44952,0,1
2,Payment,1704390327.366260,9913,0,1
1,NewOrder,1704390327.376189,34388,0,1
5,StockLevel,1704390327.410593,613,0,1
2,Payment,1704390327.411216,3124,0,1
1,NewOrder,1704390327.414351,6553,0,1
2,Payment,1704390327.420934,4045,0,1
2,Payment,1704390327.424990,3460,0,1
2,Payment,1704390327.428476,3891,0,1
1,NewOrder,1704390327.432378,20951,0,1
1,NewOrder,1704390327.453358,37207,0,1
2,Payment,1704390327.490580,42980,0,1
1,NewOrder,1704390327.533576,41728,0,1
2,Payment,1704390327.575321,40603,0,1
2,Payment,1704390327.615939,8793,0,1
2,Payment,1704390327.624748,8867,0,1
2,Payment,1704390327.633629,9069,0,1
4,Delivery,1704390327.642712,62066,0,1
3,OrderStatus,1704390327.704793,3360,0,1
1,NewOrder,1704390327.708162,33251,0,1
2,Payment,1704390327.741430,39215,0,1
2,Payment,1704390327.780661,42763,0,1
1,NewOrder,1704390327.823440,28062,0,1
1,NewOrder,1704390327.851518,39226,0,1
2,Payment,1704390327.890760,29430,0,1
1,NewOrder,1704390327.920206,41954,0,1
1,NewOrder,1704390327.962176,39907,0,1
1,NewOrder,1704390328.002099,5895,0,1
1,NewOrder,1704390328.008011,8447,0,1
2,Payment,1704390328.016474,3301,0,1
2,Payment,1704390328.019785,3321,0,1
2,Payment,1704390328.023118,2958,0,1
1,NewOrder,1704390328.026090,5354,0,1
1,NewOrder,1704390328.031457,5544,0,1
1,NewOrder,1704390328.037014,7016,0,1
1,NewOrder,1704390328.044043,7712,0,1
1,NewOrder,1704390328.051771,18688,0,1
1,NewOrder,1704390328.070474,34962,0,1
1,NewOrder,1704390328.105452,20499,0,1
2,Payment,1704390328.125969,4363,0,1
1,NewOrder,1704390328.130346,41418,0,1
1,NewOrder,1704390328.171780,4415,0,1
1,NewOrder,1704390328.176204,33324,0,1
2,Payment,1704390328.209562,40051,0,1
1,NewOrder,1704390328.249629,22706,0,1
1,NewOrder,1704390328.272353,32110,0,1
2,Payment,1704390328.304480,12116,0,1
2,Payment,1704390328.316612,10586,0,1
5,StockLevel,1704390328.327213,2830,0,1
2,Payment,1704390328.330054,43807,0,1
4,Delivery,1704390328.373877,44265,0,1
2,Payment,1704390328.418157,19113,0,1
2,Payment,1704390328.437285,5605,0,1
2,Payment,1704390328.442903,3487,0,1
2,Payment,1704390328.446403,3114,0,1
4,Delivery,1704390328.449529,11977,0,1
5,StockLevel,1704390328.461521,1836,0,1
1,NewOrder,1704390328.463367,32136,0,1
1,NewOrder,1704390328.495519,30427,0,1
1,NewOrder,1704390328.525960,37155,0,1
1,NewOrder,1704390328.563132,6962,0,1
2,Payment,1704390328.570111,36054,0,1
2,Payment,1704390328.606219,36151,0,1
2,Payment,1704390328.642388,10270,0,1
2,Payment,1704390328.652674,44661,0,1
2,Payment,1704390328.697550,10804,0,1
2,Payment,1704390328.708369,10344,0,1
4,Delivery,1704390328.718725,86750,0,1
2,Payment,1704390328.805492,19825,0,1
1,NewOrder,1704390328.825349,37904,0,1
2,Payment,1704390328.863269,28301,0,1
3,OrderStatus,1704390328.891585,2881,0,1
1,NewOrder,1704390328.894474,36132,0,1
3,OrderStatus,1704390328.930621,3570,0,1
4,Delivery,1704390328.934202,67779,0,1
1,NewOrder,1704390329.001996,22980,0,1
2,Payment,1704390329.024992,39455,0,1
1,NewOrder,1704390329.064464,26116,0,1
2,Payment,1704390329.090596,4205,0,1
1,NewOrder,1704390329.094811,6088,0,1
2,Payment,1704390329.100913,31643,0,1
2,Payment,1704390329.132568,38662,0,1
1,NewOrder,1704390329.171243,21094,0,1
2,Payment,1704390329.192349,3684,0,1
1,NewOrder,1704390329.196044,5903,0,1
1,NewOrder,1704390329.201957,7890,0,1
3,OrderStatus,1704390329.209859,3742,0,1
2,Payment,1704390329.213610,31501,0,1
2,Payment,1704390329.245125,46139,0,1
4,Delivery,1704390329.291278,64289,0,1
2,Payment,1704390329.355581,20637,0,1
2,Payment,1704390329.376232,8409,0,1
2,Payment,1704390329.384654,11528,0,1
4,Delivery,1704390329.396195,54878,0,1
2,Payment,1704390329.451086,18250,0,1
1,NewOrder,1704390329.469348,42146,0,1
1,NewOrder,1704390329.511510,34924,0,1
1,NewOrder,1704390329.546446,32974,0,1
1,NewOrder,1704390329.579434,33078,0,1
2,Payment,1704390329.612529,7054,0,1
1,NewOrder,1704390329.619594,5788,0,1
1,NewOrder,1704390329.625394,29975,0,1
2,Payment,1704390329.655382,3919,0,1
1,NewOrder,1704390329.659313,30386,0,1
1,NewOrder,1704390329.689714,34720,0,1
1,NewOrder,1704390329.724446,5143,0,1
1,NewOrder,1704390329.729611,6660,0,1
2,Payment,1704390329.736284,3560,0,1
1,NewOrder,1704390329.739854,6691,0,1
1,NewOrder,1704390329.746558,45343,0,1
1,NewOrder,1704390329.791915,46944,0,1
2,Payment,1704390329.838872,26827,0,1
2,Payment,1704390329.865713,36992,0,1
1,NewOrder,1704390329.902718,40499,0,1
1,NewOrder,1704390329.943231,37293,0,1
2,Payment,1704390329.980538,11074,0,1
2,Payment,1704390329.991626,11105,0,1
2,Payment,1704390330.002744,10836,0,1
1,NewOrder,1704390330.013593,40419,0,1
1,NewOrder,1704390330.054292,37388,0,1
1,NewOrder,1704390330.091694,28939,0,1
1,NewOrder,1704390330.120646,37265,0,1
2,Payment,1704390330.157924,7713,0,1
2,Payment,1704390330.165647,32205,0,1
2,Payment,1704390330.197864,37761,0,1
2,Payment,1704390330.235639,28916,0,1
2,Payment,1704390330.264567,37611,0,1
1,NewOrder,1704390330.302192,44275,0,1
2,Payment,1704390330.346480,28708,0,1
2,Payment,1704390330.375200,38160,0,1
4,Delivery,1704390330.413374,51403,0,1
2,Payment,1704390330.464789,20832,0,1
1,NewOrder,1704390330.485633,39237,0,1
2,Payment,1704390330.524883,27074,0,1
1,NewOrder,1704390330.551971,28110,0,1
1,NewOrder,1704390330.580093,38643,0,1
2,Payment,1704390330.618748,50077,0,1
1,NewOrder,1704390330.668838,9083,0,1
1,NewOrder,1704390330.677934,6235,0,1
1,NewOrder,1704390330.684180,48578,0,1
2,Payment,1704390330.732790,29812,0,1
1,NewOrder,1704390330.763296,32027,0,1
1,NewOrder,1704390330.795336,29093,0,1
1,NewOrder,1704390330.824442,6790,0,1
2,Payment,1704390330.831244,3331,0,1
4,Delivery,1704390330.834589,13615,0,1
1,NewOrder,1704390330.848216,12350,0,1
1,NewOrder,1704390330.860579,5379,0,1
5,StockLevel,1704390330.865969,869,0,1
1,NewOrder,1704390330.866844,7557,0,1
2,Payment,1704390330.874414,3401,0,1
2,Payment,1704390330.877825,3483,0,1
2,Payment,1704390330.881317,2892,0,1
3,OrderStatus,1704390330.884219,614,0,1
1,NewOrder,1704390330.884839,6680,0,1
3,OrderStatus,1704390330.891549,519,0,1
4,Delivery,1704390330.892073,36059,0,1
1,NewOrder,1704390330.928145,34014,0,1
4,Delivery,1704390330.962172,11503,0,1
1,NewOrder,1704390330.973687,5443,0,1
1,NewOrder,1704390330.979141,6639,0,1
2,Payment,1704390330.985792,3441,0,1
1,NewOrder,1704390330.989243,7638,0,1
1,NewOrder,1704390330.996893,6034,0,1
2,Payment,1704390331.002938,3514,0,1
2,Payment,1704390331.006461,3496,0,1
1,NewOrder,1704390331.009966,28828,0,1
2,Payment,1704390331.038807,3476,0,1
2,Payment,1704390331.042293,3025,0,1
2,Payment,1704390331.045328,3455,0,1
2,Payment,1704390331.048792,3391,0,1
1,NewOrder,1704390331.052193,33986,0,1
2,Payment,1704390331.086195,3098,0,1
2,Payment,1704390331.089301,3047,0,1
1,NewOrder,1704390331.092357,5375,0,1
1,NewOrder,1704390331.097742,5640,0,1
2,Payment,1704390331.103393,2801,0,1
2,Payment,1704390331.106203,3155,0,1
2,Payment,1704390331.109367,3240,0,1
2,Payment,1704390331.112617,3226,0,1
1,NewOrder,1704390331.115851,5672,0,1
1,NewOrder,1704390331.121534,29936,0,1
2,Payment,1704390331.151484,43977,0,1
1,NewOrder,1704390331.195473,33295,0,1
1,NewOrder,1704390331.228782,47752,0,1
1,NewOrder,1704390331.276548,30598,0,1
